#Classification	sample12835	sample12836	sample12837	sample12838	sample12839	sample12840	sample12841	sample12842	sample12843	sample12844	sample12973	sample12974	sample12975	sample13079	sample13080	sample13081	sample13082	sample13083	sample13084	sample13085	sample13086	sample13087	sample13088	sample13225	sample13226	sample13227	sample13228	sample13229	sample13230	sample13231	sample13232	sample13233	sample13234	sample5278	sample5279	sample5280	sample5281	sample5282	sample5428	sample5429	sample5430	sample5431	sample5432	sample5926	sample5927	sample5928	sample5929	sample5930	sample6076	sample6077	sample6078	sample6079	sample6080	sample6285	sample6286	sample6287	sample6288	sample6289	sample6290	sample6291	sample6292	sample6293	sample6294	sample6615	sample6616	sample6617	sample6618	sample6619	sample6620	sample6621	sample6622	sample6623	sample6624
Enterococcus_dispar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_cecorum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecium	0	2	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecalis	5	351	53	85	99	400	388	1113	127	130	1	0	0	401	516	381	325	363	301	314	314	797	513	0	0	0	0	0	0	0	0	0	0	449	610	442	562	411	0	0	1	1	0	417	521	473	486	562	0	0	0	0	1	660	371	178	565	278	119	649	560	260	714	0	0	0	0	0	0	0	0	0	0
Egicoccus_halophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	4	0	0	8	8	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Egibacter_rhizosphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	1	12	7	0	0	0	0	0	0	0	0	0	0	1	2	10	2	1	0	0	0	0	0	4	2	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Euzebya_pacifica	0	0	0	0	0	0	0	0	0	0	0	0	0	117	196	46	45	87	96	23	88	102	117	0	0	0	0	0	0	0	0	0	0	110	112	55	44	10	0	0	0	0	0	151	73	33	37	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptogranulimonas_caecicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coriobacterium_glomerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olsenella_sp._oral_taxon_807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_sp._oral_taxon_416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fannyhessea_vaginae	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	6	7	9	5	7	18	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Berryella_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthella_lenta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Denitrobacterium_detoxificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia_heliotrinireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	3	2	1	22	4	0	0	0	0	0	0	0	0	0	0	0	4	1	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raoultibacter_timonensis	0	0	0	0	0	3	0	0	0	0	0	0	0	47	173	129	145	103	124	17	111	247	182	0	0	0	0	0	0	0	0	1	0	110	113	62	52	8	0	0	0	0	0	112	112	57	45	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter_urolithinfaciens	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	4	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phoenicibacter_congonensis	0	0	2	0	0	0	0	0	0	0	0	0	0	4	5	6	22	1	20	70	12	12	11	0	0	0	0	0	0	0	0	0	0	12	10	14	13	6	0	0	0	0	0	4	9	26	18	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrobacter_indicoceani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrobacter_marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	6	0	18	19	1	16	36	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrobacter_tropicus	0	0	0	0	0	0	0	0	0	0	0	0	0	33	2	136	70	289	339	9	111	35	93	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrobacter_xylanophilus	0	0	24	0	1	38	0	0	1	0	0	0	0	546	787	473	505	743	795	295	414	976	801	0	1	1	1	0	1	0	0	1	0	716	648	343	277	206	0	0	0	0	0	578	371	248	224	167	2	0	0	0	0	0	0	91	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Miltoncostaea_oceani	0	0	0	0	0	0	0	0	0	0	0	0	0	122	134	54	37	110	88	7	93	40	26	0	0	0	0	0	0	0	1	0	0	5	12	6	5	9	0	0	0	0	0	18	7	4	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Miltoncostaea_marina	0	0	1	0	0	0	0	0	0	0	0	0	0	8	19	1	6	1	1	2	1	3	5	0	0	0	0	0	0	0	0	0	0	6	3	4	3	8	0	0	0	0	0	5	4	4	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Svornostia_abyssi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	1	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capillimicrobium_parvum	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	6	5	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	6	1	0	0	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Conexibacter_woesei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Conexibacter_sp._SYSU_D00693	0	0	2	0	0	0	0	0	0	0	0	0	0	56	67	14	20	20	30	13	13	30	50	0	0	0	0	0	0	0	0	0	0	123	186	154	124	89	0	0	0	0	0	10	3	28	17	18	0	0	0	0	0	0	27	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Conexibacter_sp._S30A1	0	0	111	0	1	12	1	3	0	0	0	0	0	5304	6694	4026	4273	4793	5954	2885	3876	3076	4549	1	4	3	3	2	3	1	0	0	1	3208	2932	2464	2046	1893	2	0	1	0	0	2737	2260	1938	1414	1874	0	2	1	0	1	0	0	116	0	2	0	37	0	9	0	0	0	0	0	0	0	0	0	0	0
Thermoleophilum_album	0	1	2	3	1	0	2	5	0	5	0	0	0	5	27	20	25	13	10	38	16	4	30	0	0	0	0	0	0	0	0	0	0	23	9	11	6	6	0	0	0	0	0	22	6	4	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Spongiisocius_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Poriferisodalis_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	8	17	4	5	4	6	1	5	3	7	0	0	0	0	0	0	0	0	0	0	19	5	7	8	7	0	0	0	0	0	21	7	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ilumatobacter_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	446	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	353	0	0	0	0	0	0	0	0	97	144	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Poriferisocius_sp.	0	0	5	0	0	21	0	0	1	0	0	0	0	296	488	253	224	160	256	246	160	149	172	0	0	0	0	0	0	0	0	0	0	113	130	150	209	143	0	0	0	0	0	144	162	101	141	178	0	0	0	0	0	0	0	1	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0
Acidimicrobium_ferrooxidans	0	0	13	0	0	0	0	0	0	0	0	0	0	77	204	156	162	49	72	204	82	71	102	0	0	0	0	0	0	1	0	0	0	405	168	260	223	130	0	0	0	0	0	241	171	202	124	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquihabitans_sp._G128	0	0	0	0	0	0	0	1	0	0	0	0	0	17	112	68	45	41	27	10	61	12	15	0	0	0	0	0	0	0	0	0	0	63	212	290	216	682	0	0	0	0	0	110	130	108	188	184	0	0	0	0	0	0	0	5	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0
Dermatobacter_hominis	0	0	6	0	4	102	0	0	0	0	0	0	0	740	1273	577	491	660	595	137	628	304	240	0	1	0	0	1	0	1	0	0	0	794	760	1013	913	581	0	0	0	0	0	703	581	614	616	483	0	0	0	0	0	0	0	0	0	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0
Iamia_sp._SCSIO_61187	0	0	0	0	0	0	0	0	0	0	0	0	0	25	14	0	1	12	9	0	7	2	2	0	0	0	0	0	0	0	0	0	0	14	74	43	61	44	0	0	0	0	0	27	54	32	60	52	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
Iamia_majanohamensis	0	0	7	0	0	10	0	0	0	0	0	0	0	277	547	305	265	197	285	180	258	169	202	0	0	0	0	0	0	0	2	0	0	387	410	345	395	429	0	0	0	0	0	362	284	256	316	357	0	0	0	0	0	0	0	27	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Actinomarinicola_tropica	0	28	8	0	0	2	0	0	0	0	0	0	0	295	308	264	123	235	387	39	235	218	322	1	0	0	0	0	0	0	0	0	0	308	190	184	155	91	0	0	0	0	0	228	98	120	103	107	0	0	0	0	0	0	0	25	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidothermus_cellulolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	2	1	12	0	0	3	0	0	0	0	0	0	0	0	0	0	57	52	29	12	11	0	0	0	0	0	1	1	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kineococcus_sp._NBC_00420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catenulispora_acidiphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329	385	0	433	409	96	291	644	605	0	0	0	0	0	0	0	0	0	0	477	345	189	282	76	0	0	0	0	0	382	301	172	129	160	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nakamurella_panacisegetis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nakamurella_sp._A5-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nakamurella_antarctica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nakamurella_multipartita	0	0	0	0	0	0	0	0	0	1	0	0	0	55	120	78	227	121	39	59	91	9	7	0	0	0	0	0	0	0	0	0	0	191	418	538	545	843	0	0	0	0	0	427	365	375	377	706	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Thermobifida_alba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomonospora_nanhaiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis_exhalans	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	1	1	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomadura_sp._WMMB_499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirillospora_sp._NBC_01491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	9	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermomonospora_amylolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	5	0	0	4	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermomonospora_curvata	0	0	0	0	0	0	0	0	0	0	0	0	0	661	830	402	186	193	269	114	214	503	966	0	0	0	0	0	0	0	0	0	2	392	172	46	54	32	0	0	0	0	0	310	330	50	42	105	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoallomurus_sp._NBC_01490	0	0	0	0	0	0	0	0	8	0	0	0	0	50	87	94	479	220	58	325	45	65	75	0	0	0	0	0	0	0	0	0	0	212	100	152	139	65	0	0	0	0	0	161	289	238	117	107	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
Microbispora_hainanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	13	117	19	32	9	5	9	14	112	37	0	0	0	0	0	0	0	0	0	0	17	43	7	43	21	0	0	0	0	0	15	9	23	11	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermobispora_bispora	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	32	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerisporangium_sp._NBC_01403	0	0	0	0	0	0	0	8	0	0	0	0	0	49	97	50	44	148	87	0	78	34	421	0	0	0	0	0	0	0	0	0	0	63	28	30	14	26	0	0	0	0	0	39	47	34	4	41	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
[Actinomadura]_parvosata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nonomuraea_phyllanthi	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flaviflexus_equikiangi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_oris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Actinomyces_weissii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinotignum_urinale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Boudabousia_tangfeifanii	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	15	1	0	13	6	3	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	4	0	3	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_canis	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	5	6	15	0	17	78	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schaalia_sp._19OD2882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schaalia_sp._JY-X169	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	7	6	13	19	4	8	11	1	0	0	0	0	0	0	0	0	0	0	31	16	18	25	17	0	0	0	0	0	30	9	12	23	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gleimia_europaea	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	7	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scrofimicrobium_appendicitidis	0	0	0	1	0	0	0	0	0	0	0	0	0	3	22	2	4	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	6	0	2	3	0	0	0	0	0	14	5	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Nanopelagicus_hibericus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Planktophila_lacus	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	7	13	9	0	0	0	0	0	7	16	19	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Stackebrandtia_nassauensis	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	7	31	1	2	7	6	1	1	0	0	0	0	0	0	0	0	0	0	9	2	1	5	0	0	0	0	0	0	11	4	4	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natronoglycomyces_albus	0	0	4	0	0	0	0	0	7	0	0	0	0	17	23	14	13	8	13	12	11	6	7	0	0	0	0	0	0	0	0	0	0	4	14	11	14	7	0	0	0	0	0	1	8	10	4	9	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0
Jatrophihabitans_sp._GAS493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	4	2	15	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jatrophihabitans_cynanchi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	26	2	9	39	6	0	0	0	0	0	0	0	0	0	0	0	0	5	20	7	0	15	0	0	0	0	0	22	10	7	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jatrophihabitans_telluris	0	0	17	0	0	0	0	0	2	25	0	0	0	136	204	248	335	147	212	447	251	126	80	0	0	0	0	0	0	0	0	0	0	352	183	251	206	130	0	0	0	0	0	301	313	229	179	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Protofrankia_datiscae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frankia_casuarinae	0	0	8	0	0	1	0	0	4	0	0	0	0	42	108	274	306	134	401	496	317	358	298	0	0	0	0	0	0	0	0	0	0	355	146	307	224	104	0	0	0	0	0	208	151	176	100	91	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Pseudofrankia_inefficax	0	0	10	1	0	0	0	0	0	0	0	0	0	2	11	36	2	21	40	0	47	6	3	0	0	0	0	0	0	0	0	0	0	34	4	3	6	2	0	0	0	0	0	30	5	9	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0
Epidermidibacterium_keratini	0	0	53	0	0	0	0	0	0	0	0	0	0	6	6	81	326	86	37	352	66	11	3	0	0	0	0	0	0	0	0	0	0	8	33	14	13	6	0	0	0	0	0	52	23	7	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dermatophilus_congolensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Austwickia_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
