#Classification	sample12835	sample12836	sample12837	sample12838	sample12839	sample12840	sample12841	sample12842	sample12843	sample12844	sample12973	sample12974	sample12975	sample13079	sample13080	sample13081	sample13082	sample13083	sample13084	sample13085	sample13086	sample13087	sample13088	sample13225	sample13226	sample13227	sample13228	sample13229	sample13230	sample13231	sample13232	sample13233	sample13234	sample5278	sample5279	sample5280	sample5281	sample5282	sample5428	sample5429	sample5430	sample5431	sample5432	sample5926	sample5927	sample5928	sample5929	sample5930	sample6076	sample6077	sample6078	sample6079	sample6080	sample6285	sample6286	sample6287	sample6288	sample6289	sample6290	sample6291	sample6292	sample6293	sample6294	sample6615	sample6616	sample6617	sample6618	sample6619	sample6620	sample6621	sample6622	sample6623	sample6624
Aquisalinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyphococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	1	9	2	4	4	0	0	0	0	0	10	6	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parvularcula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Sneathiella	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	4	4	1	2	0	0	0	0	0	2	0	2	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Fonsibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	2	2	2	4	1	6	0	0	0	0	0	0	0	0	0	0	0	0	5	4	5	11	8	0	0	0	0	0	5	4	4	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Pelagibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	8	21	5	3	10	5	0	20	5	3	0	0	0	0	0	0	0	0	0	0	6	17	14	14	7	0	0	0	0	0	11	4	7	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyphomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Viadribacter	0	0	0	0	0	0	0	0	0	33	0	0	0	22	0	3	4	0	2	1	18	7	0	0	0	0	0	0	0	0	0	0	0	30	12	11	12	4	0	0	0	0	0	8	22	5	14	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaeobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mameliella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tateyamaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	115	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfitobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Palleronia	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jannaschia	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	15	6	4	4	0	0	15	9	0	0	0	0	0	0	0	0	0	0	0	3	33	58	77	0	0	0	0	0	0	11	37	40	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseicyclus	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	0	4	1	0	1	11	3	0	0	0	0	0	0	0	0	0	0	0	1	2	5	6	0	0	0	0	0	1	0	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruegeria	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	8	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	2	13	51	18	28	0	0	0	0	0	3	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimia	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leisingera	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polymorphum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cereibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	59	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudorhodobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	38	56	0	0	0	0	0	6	19	130	124	13	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
Fontisubflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yoonia	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pukyongiella	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pikeienuella	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	0	81	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	40	11	123	0	0	0	0	0	2	0	3	15	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paroceanicella	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	102	118	105	0	0	0	0	0	4	0	0	20	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodovulum	0	0	0	0	0	0	0	0	0	0	0	0	0	81	137	15	8	35	12	0	34	2	2	0	0	0	0	0	0	0	0	0	0	51	204	95	249	293	0	0	0	0	0	66	239	49	98	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pontivivens	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	12	15	75	31	0	29	27	17	0	0	0	0	0	0	0	0	0	0	6	185	193	41	117	0	0	0	0	0	9	39	21	73	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus	0	0	0	0	0	0	3	0	0	0	0	0	0	14	3	19	35	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	60	51	52	70	0	0	0	0	0	15	23	87	37	39	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Gemmobacter	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kordiimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	0	0	2	4	8	8	2	0	0	0	0	0	0	0	0	0	0	6	9	5	35	33	0	0	0	0	0	1	1	3	19	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Temperatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	1	3	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimibacter	0	0	0	0	0	2	0	0	0	0	0	0	0	9	11	3	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2	0	0	0	0	0	0	0	6	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tistrella	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	6	4	18	6	2	9	7	2	0	0	0	0	0	0	0	0	0	0	1	2	10	4	11	0	0	0	0	0	9	7	6	16	7	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Algimonas	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	5	2	1	5	16	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	6	3	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maricaulis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	8	7	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	7	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Oceanicaulis	0	0	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyphobacterium	0	0	36	0	0	0	0	0	5	0	0	0	0	115	122	94	151	31	78	167	144	153	139	0	0	0	0	0	0	0	0	0	0	222	80	161	244	82	0	0	1	0	0	265	100	296	295	123	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Deianiraea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	2	1	2	1	1	5	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Lariskella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Midichloria	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Bandiella	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Trichorickettsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Megaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	7	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5	7	0	0	0	0	0	5	3	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Orientia	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Phycorickettsia	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	6	0	0	0	0	0	0	1	3	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia	0	1	0	1	0	2	1	4	0	0	0	0	0	1	4	2	0	2	6	4	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	5	1	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0
Ehrlichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	4	0	0	0	0	0	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neorickettsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	10	17	13	25	11	0	0	0	0	0	9	9	10	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Neoehrlichia	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	3	5	1	2	6	3	0	0	0	0	0	0	0	0	0	0	0	0	19	10	10	22	9	0	0	0	0	0	19	12	12	6	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Mesenet	0	0	5	0	0	0	0	0	0	0	0	0	0	11	15	3	12	1	1	7	7	3	8	0	0	0	0	0	0	0	0	0	0	10	4	8	8	11	0	0	0	0	0	8	10	6	13	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Wolbachia	0	6	3	2	3	47	4	27	2	24	0	0	0	140	101	119	36	212	355	21	123	192	73	0	0	0	0	0	0	0	0	0	0	104	104	44	83	61	0	0	0	0	0	106	79	86	86	107	0	0	0	0	0	37	3	99	12	5	3	0	0	7	68	0	0	0	0	0	0	0	0	0	0
Elioraea	0	0	5	0	0	0	1	1	0	1	0	0	0	8	30	15	29	10	16	64	7	16	15	0	0	0	0	0	0	0	0	0	0	27	37	37	42	57	0	0	0	0	0	14	10	31	20	41	0	1	0	0	0	13	2	0	1	1	0	1	1	2	3	0	0	0	0	0	0	0	0	0	0
Acidiphilium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidocella	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	32	15	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acidisoma	0	0	12	0	0	0	0	0	0	0	0	0	0	3	5	20	66	16	9	71	8	3	4	0	0	0	0	0	0	0	0	0	0	42	42	39	45	29	0	0	0	0	0	39	30	26	20	30	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Formicincola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodovastum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gluconobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Commensalibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	32	7	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	6	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aristophania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Granulibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	13	14	0	9	9	1	0	0	0	0	0	0	0	0	0	0	0	1	4	11	10	42	0	0	0	0	0	11	4	10	19	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lichenicola	0	0	0	1	0	0	1	1	1	0	0	0	0	23	24	20	24	11	22	31	20	77	46	0	0	0	0	0	0	0	0	0	0	11	10	25	19	18	0	0	0	0	0	19	3	7	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Komagataeibacter	0	0	13	0	0	0	0	0	0	0	0	0	0	36	30	12	51	37	15	31	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidibrevibacterium	0	0	31	0	0	0	0	0	0	0	0	0	0	1	54	67	122	25	57	109	30	10	62	0	0	0	0	0	0	0	0	0	0	95	92	109	66	54	0	0	0	0	0	118	101	59	21	62	0	0	0	0	0	0	0	0	186	0	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0
Kozakia	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sediminicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	7	1	12	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	43	11	9	30	0	0	0	0	0	1	1	1	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Roseomonas	0	13	15	0	0	1	0	1	0	0	0	0	0	87	293	164	325	258	210	118	233	61	64	0	0	0	1	1	0	0	0	0	0	95	277	276	177	484	0	0	0	0	0	209	169	151	221	304	1	0	0	0	0	0	0	0	0	0	0	2	65	31	0	0	0	0	0	0	0	0	0	0	0
Aestuariispira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nisaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	6	1	2	4	1	0	0	0	0	0	0	0	0	0	0	2	4	8	6	6	0	0	0	0	0	1	7	17	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thalassospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Terasakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	1	5	3	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Varunaivibrio	0	0	2	0	0	0	0	0	0	11	0	0	0	5	14	4	10	5	4	2	6	7	21	0	0	0	0	0	0	0	0	0	0	7	52	9	9	4	0	0	0	0	0	10	12	7	19	10	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
Rhodospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	9	0	0	0	0	0	1	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Magnetospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defluviicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Endolissoclinum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	4	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Algihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	58	40	8	0	0	0	0	0	2	8	14	21	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferrovibrio	0	0	1	0	0	2	0	1	18	0	0	0	0	150	120	22	19	20	86	27	34	81	157	0	0	0	0	0	0	0	0	0	0	50	122	316	563	180	0	0	0	0	0	129	89	438	473	356	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
Pararhodospirillum	0	0	2	0	0	2	0	0	0	0	0	0	0	29	33	7	7	7	26	9	23	54	42	0	0	0	0	0	0	0	0	0	0	15	10	29	48	14	0	0	0	0	0	8	17	40	20	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stella	0	0	7	0	1	0	0	0	0	0	0	0	0	3	48	13	16	9	14	7	0	149	96	0	0	0	0	0	0	0	0	0	0	9	12	33	14	37	0	0	0	0	0	5	16	17	15	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caenispirillum	0	0	32	0	1	0	0	0	1	6	0	0	0	63	99	120	129	120	266	47	186	184	370	0	0	0	0	0	0	0	0	0	0	53	129	142	186	216	0	0	0	0	0	110	71	100	147	216	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Indioceanicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	11	2	0	2	0	0	0	0	0	0	13	5	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Skermanella	0	0	0	0	1	0	0	0	0	0	0	0	0	228	213	73	75	196	104	5	87	54	22	0	0	0	0	0	0	0	0	1	0	481	939	1449	1015	1135	0	0	0	1	0	666	474	574	662	619	0	0	1	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Niveispirillum	0	0	53	0	0	16	0	0	0	0	0	0	0	101	94	95	75	54	108	257	58	272	233	0	0	0	0	0	0	0	0	0	0	138	89	149	167	71	0	0	0	0	0	146	333	300	149	408	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
